"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1847576603402129782","Sat Oct 19 09:55:33 +0000 2024","0","Sambil nunggu Mas Pram datang kamu bisa foto-foto di sini dengan aneka gaya. Jangan lupa jari 3 untuk #JakartaMenyala #KagakRibetDah #UntungAdaPramDoel https://t.co/1a8KzODCvX","1847577318795202932","https://pbs.twimg.com/media/GaPpxZ0bUAIm1lJ.jpg","istrinyaabah","in","Indonesia","0","1","0","https://x.com/istrinyaabah/status/1847577318795202932","1220282100","istrinyaabah"
"1847576603402129782","Sat Oct 19 09:52:43 +0000 2024","0","Diantara Gen Z mamak juga mau dong malam mingguan sama Mas Pram dan Bang Doel di Taman Langsat. Sini yuk merapat! #JakartaMenyala #UntungAdaPramDoel https://t.co/Il0utbwKAq","1847576603402129782","https://pbs.twimg.com/media/GaPpHRAawAAtqJM.jpg","","in","Indonesia","0","1","0","https://x.com/istrinyaabah/status/1847576603402129782","1220282100","istrinyaabah"
"1847576383561880068","Sat Oct 19 09:51:50 +0000 2024","0","Pramono Anung menunjukkan dedikasi luar biasa dalam mendengarkan aspirasi masyarakat. Dengan blusukan yang dilakukannya ia tidak hanya berkeliling tetapi juga menyerap berbagai masalah yang dihadapi rakyat #JakartaMenyala https://t.co/yODtAvB2pO","1847576383561880068","https://pbs.twimg.com/media/GaPo6GLaUAAnxiG.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847576383561880068","1424746853346660357","SaguKeju8"
"1847576134470475913","Sat Oct 19 09:50:51 +0000 2024","2","WARGA KEBON MELATI MENYALA Bersama bersatu membuat #JakartaMenyala #PrakarUntukJakarta https://t.co/WTn2sT59Ji","1847576134470475913","https://pbs.twimg.com/ext_tw_video_thumb/1847575633368666112/pu/img/MrXh9zjvnkT4kyvv.jpg","","in","Indonesia ","0","0","4","https://x.com/JhoenRf/status/1847576134470475913","1100609875","JhoenRf"
"1847574853781737485","Sat Oct 19 09:45:46 +0000 2024","2","Pilih yg jelas dan pasti-pasti aja deh jejak digitalnya! Gw pilih Mas Pram Bang Doel ! Gw yakin pasti #JakartaMenyala ! Gw juga Optimis #pramdoelmenang ! https://t.co/OdDuehvZgp","1847574853781737485","https://pbs.twimg.com/ext_tw_video_thumb/1847574746877349891/pu/img/ZaVuHTisvuFoWnTC.jpg","","in","indonesia","0","0","2","https://x.com/LinNasution/status/1847574853781737485","1089167212638687232","LinNasution"
"1847571498409873626","Sat Oct 19 09:32:26 +0000 2024","19","Asli the Jak.. The Jak asli.. 2001 - 2024 13th masak kurang Masak kalah sm yg baru 13 Minggu (Bobotoh mendadak the Jak gegara nyagub) Yo jelas mas @pramonoanung juaranya Mas Pram Bang Doel u/ #JakartaMenyala https://t.co/2Lcdh7fCyS","1847571498409873626","https://pbs.twimg.com/ext_tw_video_thumb/1847571440922742785/pu/img/blAuTwBNLIZYCfzC.jpg","","in","","0","1","9","https://x.com/Jelli_cent/status/1847571498409873626","2669430458","Jelli_cent"
"1847571421301752001","Sat Oct 19 09:32:07 +0000 2024","0","Kagak ribet #JakartaMenyala ","1847571421301752001","","","in","Indonesia ","0","0","0","https://x.com/JhoenRf/status/1847571421301752001","1100609875","JhoenRf"
"1847571341270303222","Sat Oct 19 09:31:48 +0000 2024","3","YAKIN TUH BISA. . .??? Memang Susah Untuk Melihat Punggung Sendiri .. Segala Kelemahan dan Kekurangannya Harus Dipropagandakan Dengan Menggunakan Nama Besar . -------- PRIVILEGE -------- #JakartaMenyala Gagasan Original Tanpa Pesanan https://t.co/ysYpCVXLB4","1847571341270303222","https://pbs.twimg.com/ext_tw_video_thumb/1847571320986619904/pu/img/f49gv7ynJD2XN4hJ.jpg","","in","Solo (Bekasi Timur), Indonesia","0","1","0","https://x.com/SETYAKI22965702/status/1847571341270303222","1322361095407902721","SETYAKI22965702"
"1847571102543073474","Sat Oct 19 09:30:51 +0000 2024","3","Kalo memang Nasdem mau merapat Alhamdulilah.... #PrakarUntukJakarta #JakartaMenyala https://t.co/CzP5dVD8z3","1847571102543073474","https://pbs.twimg.com/ext_tw_video_thumb/1847570665383350277/pu/img/oXD_mrTCHhR87wXS.jpg","","in","Indonesia ","0","0","0","https://x.com/JhoenRf/status/1847571102543073474","1100609875","JhoenRf"
"1847570106261655658","Sat Oct 19 09:26:54 +0000 2024","1","Momen Mas Pram bersilaturahmi dengan Komunitas Paguyuban Warga Jakarta Asal Jawa Tengah KASMARAN yang dipimpin oleh Leles Sudarmanto di Joglo Wong Jateng Condet Balekambang JakTim. #JakartaMenyala https://t.co/g7OwMKimTx","1847570106261655658","https://pbs.twimg.com/media/GaPjNWvbUAIIGSv.jpg","","in","Indonesia","0","0","0","https://x.com/istrinyaabah/status/1847570106261655658","1220282100","istrinyaabah"
"1847570098980344023","Sat Oct 19 09:26:52 +0000 2024","5","Selamat @pramonoanung yg telah meraih detikcom Awards 2024 'Tokoh Pemimpin Kolaboratif' Nominasi ini menyoroti kemampuan mas Pram dalam membangun kerja sama lintas sektor baik dengan eksekutif legislatif maupun tokoh2 politik lainnya. #JakartaMenyala #PrakarUntukJakarta https://t.co/EVR5AawaF6","1847570098980344023","https://pbs.twimg.com/media/GaPjNraboAEJV3F.jpg","","in","","2","0","7","https://x.com/DS_yantie/status/1847570098980344023","1374686160748830724","DS_yantie"
"1847569985918685340","Sat Oct 19 09:26:25 +0000 2024","4","Di usia yang ke 73 tahun mas Pram mendoakan Prabowo Subianto sebagai Presiden semoga memimpin bangsa ini dan membawanya lebih baik serta permasalahan ekonomi bisa di tuntaskan amin. Semoga doa terbaik bisa dikabulkan... #JakartaMenyala https://t.co/Av8LzsjMZd","1847569985918685340","https://pbs.twimg.com/media/GaPjGlrbUAMLAo1.jpg","","in","","0","0","5","https://x.com/AnakLolina2/status/1847569985918685340","1276794185425670144","AnakLolina2"
"1847568199879127057","Sat Oct 19 09:19:19 +0000 2024","8","Mas Pram mendapat penghargaan tokoh pemimpin kolaboratif pada detikcom awards 2024. Menyala abangkuuh... #JakartaMenyala https://t.co/sxV2jKO66t","1847568199879127057","https://pbs.twimg.com/media/GaPhfB4a8AAlV-f.jpg","","in","Indonesia","0","1","6","https://x.com/narkosun/status/1847568199879127057","84221579","narkosun"
"1847567657668862006","Sat Oct 19 09:17:10 +0000 2024","0","Pramono Anung tidak hanya seorang politisi tetapi juga visioner yang memahami pentingnya mendengarkan rakyat. Dengan prinsip jangan lupa nurani rakyat ia membangun fondasi politik yang kuat dan berorientasi pada kesejahteraan masyarakat #JakartaMenyala https://t.co/SvkIrf2Tkp","1847567657668862006","https://pbs.twimg.com/media/GaPg_m0akAA1_zC.jpg","","in","","0","0","0","https://x.com/iimwarga062/status/1847567657668862006","1693214501330620417","iimwarga062"
"1847565264944296380","Sat Oct 19 09:07:39 +0000 2024","5","Tambah kekuatan tambah energi dari berbagai lapis masyarakat.. Mas Pram Bang Deol Anak Betawai wajib menang di Pilkada Jakarta 2024. #JakartaMenyala #PrakarUntukJakarta ___________________ Irish Bella | Abu Janda | Yahya Sinwar https://t.co/hG1V1FPOYR","1847565264944296380","https://pbs.twimg.com/ext_tw_video_thumb/1847565202461773825/pu/img/gnKjcZAwd-9usPvZ.jpg","","in","🇮🇩 Pancasila","0","2","9","https://x.com/Urrangawak/status/1847565264944296380","506059176","Urrangawak"
"1847565092109656227","Sat Oct 19 09:06:58 +0000 2024","1","Gerbang Aswaja Jakarta Timur mendukung Pramono Anung dan Rano Karno di Pilkada Jakarta dengan pendekatan kultural untuk memenangkan pasangan yang dianggap mewakili berbagai suku di Jakarta. #jakartamenyala #jakartam3nyala #pramdoelmenang #pramdoel https://t.co/5Zu4GEYk65","1847565092109656227","https://pbs.twimg.com/media/GaPeqILbUAQq_3P.jpg","","in","","0","0","0","https://x.com/_CayoPerico/status/1847565092109656227","1401542802","_CayoPerico"
"1847564516453994597","Sat Oct 19 09:04:41 +0000 2024","54","Sesama Wong Jowo silaturahmi harus terjalin. Terima kasih atas dukungannya mas mbak inshaAllah apabila diberi amanah bisa gaskeun membuat #JakartaMenyala https://t.co/U7teCpYuUC","1847564516453994597","https://pbs.twimg.com/media/GaPeHjRasAA4m3q.jpg","","in","Jakarta","2","5","15","https://x.com/pramonoanung/status/1847564516453994597","151313825","pramonoanung"
"1847563926273458459","Sat Oct 19 09:02:20 +0000 2024","5","Semua dimulai dr setiap kecamatan pelatihan pembinaan hingga job fair yg diadakan 3 Minggu sekali. Agar pencari kerja bisa mendapatkan pekerjaan sesuai dgn skillnya. Dan pengangguran di minimalkan. Masih mau ribet.. yg ini kagak pake ribet #JakartaMenyala #PrakarUntukJakarta https://t.co/Oko3z8EN0t","1847563926273458459","https://pbs.twimg.com/ext_tw_video_thumb/1847563691484729345/pu/img/HSkOznPnUN-Kq1e5.jpg","","in","Indonesia ","0","1","5","https://x.com/JhoenRf/status/1847563926273458459","1100609875","JhoenRf"
"1847562844029800561","Sat Oct 19 08:58:02 +0000 2024","1","Bang Doel anak Betawi asli lagi nengokin warga Jakarta belanja masalah biar bisa dikelarin pas jadi Wagub nanti. Yuk enyak babeh jangan lupa pilihnya Pram-Rano no. 3 buat Jakarta Menyala! #JakartaMenyala #PramRano #DoelAnakBetawi #Pilkada2024 #PilgubJakarta #Persija #Jakmania https://t.co/YsWK8yDdC7","1847562844029800561","https://pbs.twimg.com/media/GaPcnIcbUAQIaY5.jpg","","in","","0","0","0","https://x.com/alfeandraputra_/status/1847562844029800561","1728958777679077376","alfeandraputra_"
"1847562567818105266","Sat Oct 19 08:56:56 +0000 2024","1","Slank aja dukung Pram-Rano buat beresin masalah lingkungan di Jakarta. #JakartaMenyala #PramRano #DoelAnakBetawi #Pilkada2024 #PilgubJakarta #Persija #Jakmania https://t.co/kBGGtrjYZb","1847562567818105266","https://pbs.twimg.com/ext_tw_video_thumb/1847562496812748800/pu/img/uEcD__MEp_BbCRfr.jpg","","in","","0","0","0","https://x.com/alfeandraputra_/status/1847562567818105266","1728958777679077376","alfeandraputra_"
"1847561987695530418","Sat Oct 19 08:54:40 +0000 2024","2","Cra Utk mnjga Budaya Betawi Prbnyk komunitas org² betawi krn it bs mnjdi sarana utk mnjaga eksistensi dri budaya Betawi it sndiri melestarikn budaya Betawi slh 1nya dgn cara mnetapkn cagar budaya &amp;juga mnetapkn warisan gk benda yg ud dttpkn mnjdi warisan milik JKT #JakartaMenyala https://t.co/zpTLUMRiaS","1847561996134142407","https://pbs.twimg.com/media/GaPb2AxbAAEv3VR.jpg","AirinDatangLagi","in","ÜT: -6.1389099,106.7214539","0","0","2","https://x.com/AirinDatangLagi/status/1847561996134142407","228628424","AirinDatangLagi"
"1847561987695530418","Sat Oct 19 08:54:38 +0000 2024","8","JKT adlh kota yg paling modern diantara kota² lain yg ad di Indonesia. Mnjdi tmpat mengadu nasib bagi para pndtng utk mncari peruntungan. Mnjdi tujuan akhir bagi para tulang punggung dri berbagai daerah. #JakartaMenyala https://t.co/hZrtn7S7bA","1847561987695530418","https://pbs.twimg.com/media/GaPb1fQbUAEJRvU.jpg","","in","ÜT: -6.1389099,106.7214539","0","1","2","https://x.com/AirinDatangLagi/status/1847561987695530418","228628424","AirinDatangLagi"
"1847560671631925529","Sat Oct 19 08:49:24 +0000 2024","1","Terima kasih Mas Pram! #JakartaMenyala https://t.co/G2bdjrb7IB","1847560671631925529","https://pbs.twimg.com/ext_tw_video_thumb/1847560496825978881/pu/img/VwNln8yP65bO4uoU.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/Aan_Hantorov/status/1847560671631925529","1006831238961754112","Aan_Hantorov"
"1847558522822938741","Sat Oct 19 08:40:52 +0000 2024","2","Allhamdulillah Mas Pram mendapat penghargaan Tokoh Pemimpin Kolaboratif ini ngebuktiin kemampuan Mas Pram dalam membangun kerja sama lintas antar sektor. Penerimaan penghargaan ini diwakili o/ cak lontong sebagai ketua timses Mas Pram Bang Doel Mantap #JakartaMenyala ! https://t.co/Amzwd9Er1y","1847558522822938741","https://pbs.twimg.com/media/GaPYqiEbUAEG4LV.jpg","","in","indonesia","0","1","3","https://x.com/LinNasution/status/1847558522822938741","1089167212638687232","LinNasution"
"1847555755177881806","Sat Oct 19 08:29:52 +0000 2024","14","Spartan Menyala GERCEP (Gerak Cepat) ada warga butuh bantuan kursi roda esok harinya langsung diantar. Terbukti Mas Pram &amp; Bang Doel kagak ribet. Gercep! #PramonoRano #JakartaMenyala #Nomor3 https://t.co/9oPN9KrK2S","1847555755177881806","https://pbs.twimg.com/ext_tw_video_thumb/1847555675720957952/pu/img/Fty1PADpiG8-afds.jpg","","in","","1","0","2","https://x.com/MarahIchsan/status/1847555755177881806","797761417894051840","MarahIchsan"
"1847555703218864559","Sat Oct 19 08:29:40 +0000 2024","14","Spartan Menyala Kagak Pake Ribet Hujan Panas Langsung Gass! Terbukti Mas Pram dan Bang Doel ngasih bukti bukan cuma Janji. Semakin Percaya ditangan Paslon nomor urut 3 #JakartaMenyala https://t.co/JU3pb7V9KZ","1847555703218864559","https://pbs.twimg.com/ext_tw_video_thumb/1847551167238459392/pu/img/DSPm3YxIS7W-b35b.jpg","","in","Andalas ","0","3","7","https://x.com/DioR3born/status/1847555703218864559","1375383266425888777","DioR3born"
"1847555423102259355","Sat Oct 19 08:28:33 +0000 2024","11","Nahh begini harusnya jadi seorang Pemimpin gak Baper Kalo dikritik Jgn kaya Ridwan Kamil Cagub dari Jabar yg emosian waktu di kritik warganya Cagub No 3 @pramonoanung Malah ketawa ngakak saat di Roasting Komika #JakartaMenyala Gopay | Skandal https://t.co/IOR6txs5FG","1847555423102259355","https://pbs.twimg.com/ext_tw_video_thumb/1847471799325675520/pu/img/06P0HNOWuzh_PivH.jpg","","in","East Java, Indonesia","1","1","1","https://x.com/cahcilich/status/1847555423102259355","3287370456","cahcilich"
"1847554227654299901","Sat Oct 19 08:23:48 +0000 2024","11","Wadaaw ternyata SLB di Jakarta Utara jumlahnya sedikit sekali! Akses pendidikan harusnya mudah bagi siapa saja doong.. pendidikan yg merata bikin #JakartaMenyala lebih terang. Mas @pramonoanung dan bang @ranokarno_ emang SYIPS https://t.co/rKZl5EF8lL","1847554227654299901","https://pbs.twimg.com/amplify_video_thumb/1847553916810252288/img/1VgFf_UxRWjycQu6.jpg","","in","Bali, Indonesia","0","2","8","https://x.com/TOM5helby/status/1847554227654299901","1426438140202348546","TOM5helby"
"1847551421086126475","Sat Oct 19 08:12:39 +0000 2024","14","SPARTAN luar biasa tanpa fafifu langsung Gerak Cepat. ada warga butuh bantuan kursi roda esok harinya langsung diantar. Terbukti Mas Pram &amp; Bang Doel kagak ribet. Gercep! #PramonoRano #JakartaMenyala #Nomor3 #PrakarUntukJakarta https://t.co/JyJ9lXsQcc","1847551421086126475","https://pbs.twimg.com/ext_tw_video_thumb/1847551167238459392/pu/img/DSPm3YxIS7W-b35b.jpg","","in","PLUIT","0","1","13","https://x.com/KangManto123/status/1847551421086126475","947632364003368961","KangManto123"
"1847550564059463904","Sat Oct 19 08:09:14 +0000 2024","17","Mendapat banyak keluhan terkait banyaknya penyandang disabilitas yang tak punya modal Pak Pram berjanji memberikan dana hibah untuk modal kerja disabilitas jika terpilih sebagai Gubernur Jakarta. Pramono Anung - Rano Karno menyala. #JakartaMenyala #PrakarUntukJakarta https://t.co/WFoGF8DH63","1847550564059463904","https://pbs.twimg.com/media/GaPRcHkbUAEBoNK.jpg","","in","Indonesia","0","4","22","https://x.com/seruanhl/status/1847550564059463904","1174287141909590017","seruanhl"
"1847549639316427069","Sat Oct 19 08:05:34 +0000 2024","7","Peduli disabilitas &amp; berkebutuhan khusus Peduli &amp; support UMKM Peduli kelestarian Budaya Betawi Semua ada pada @pramonoanung yg meraih penghargaan Tokoh Politik Kolaboratif detikcom Yakin DKJ akan menyala bersama PramDoel #JakartaMenyala #PrakarUntukJakarta https://t.co/COiEHz7kxF","1847549639316427069","https://pbs.twimg.com/ext_tw_video_thumb/1847549574401183748/pu/img/bTP2Xp7j3BZtpZIs.jpg","","in","N/A","1","0","8","https://x.com/tnmuda/status/1847549639316427069","76428045","tnmuda"
"1847547092807668112","Sat Oct 19 07:55:27 +0000 2024","12","UMKM adalah tonggak perekonomian Indonesia. Keberadaan UMKM harus dibantu dan diberdayakan. Support UMKM bukannya malah mematikan usahanya. PramDoel akan siapkan dana Hibah untuk pelaku UMKM #JakartaMenyala #PrakarUntukJakarta --- Rafael Struick Irish Bela Abu Janda Domisili https://t.co/u0aGu8gCGF","1847547092807668112","https://pbs.twimg.com/media/GaPOSg4bUAAlkNg.jpg","","in","","0","2","7","https://x.com/_riverheaven/status/1847547092807668112","975389335775199232","_riverheaven"
"1847546056944537727","Sat Oct 19 07:51:20 +0000 2024","1","Program Benyamin S Award yang diusung oleh pasangan calon Gubernur dan Wakil Gubernur DKI Jakarta Pramono Anung dan Rano Karno dalam Pilkada 2024 dinilai sebagai langkah ideal untuk mengubah Jakarta menjadi Kota Global. #JakartaMenyala https://t.co/MpiE4FEuX1","1847546056944537727","https://pbs.twimg.com/media/GaPNWRFbUAUgHKE.jpg","","in","","0","0","0","https://x.com/Ganjarfor_ri/status/1847546056944537727","1691672652929445888","Ganjarfor_ri"
"1847545918381510727","Sat Oct 19 07:50:47 +0000 2024","11","Pemberdayaan UMKM jadi titik prioritas utama @pramonoanung dan @ranokarno_ untuk #JakartaMenyala Akses permodalan untuk UMKM sektor non-formal bakalan dibuka selebar-lebarnya supaya ada geliat ekonomi kelas menengah ke bawah. Menyala https://t.co/TivEShvilT","1847545918381510727","https://pbs.twimg.com/amplify_video_thumb/1847545193211580417/img/Kljcf6ZcwO1Sxve3.jpg","","in","Bali, Indonesia","0","1","10","https://x.com/TOM5helby/status/1847545918381510727","1426438140202348546","TOM5helby"
"1847545073283846319","Sat Oct 19 07:47:25 +0000 2024","0","Kepedulian nyata untuk #JakartaMenyala https://t.co/gy97pltkZr","1847545073283846319","https://pbs.twimg.com/ext_tw_video_thumb/1847544944808120322/pu/img/5nRfN5nZ701KaEuU.jpg","","in","Jakarta Timur, Indonesia","0","0","0","https://x.com/digcv/status/1847545073283846319","201373775","digcv"
"1847544664326279424","Sat Oct 19 07:45:48 +0000 2024","4","Pemerintah sudah semestinya hadir untuk memfasilitasi para penyandang disabilitas. Mas Pram berjanji untuk menambah Jumlah SLB di Jakarta Utara jika terpilih menjadi Gubernur Daerah Khusus Jakarta. #JakartaMenyala #PrakarUntukJakarta Skandal Exhuma Risma Yahya Sinwar https://t.co/YeGvSeo893","1847544664326279424","https://pbs.twimg.com/ext_tw_video_thumb/1847544610090078208/pu/img/BTqMzfOUvCtecW7b.jpg","","in","Indonesia","0","0","1","https://x.com/Muhayya__/status/1847544664326279424","1404050771637784578","Muhayya__"
"1847540552847544345","Sat Oct 19 07:29:28 +0000 2024","7","Calon gubernur Jakarta nomor urut 3 Pramono Anung menjanjikan dana hibah kepada pelaku Usaha Mikro Kecil dan Menengah (UMKM) jika terpilih pada Pilkada Jakarta 2024. #JakartaMenyala #PrakarUntukJakarta https://t.co/37aUUIYx4c","1847540552847544345","https://pbs.twimg.com/ext_tw_video_thumb/1847540505401577472/pu/img/mNfnmOnsP_lijGnt.jpg","","in","Pontianak, Indonesia","0","0","8","https://x.com/Sukapuring/status/1847540552847544345","2400850110","Sukapuring"
"1847539603856593233","Sat Oct 19 07:25:41 +0000 2024","5","waduh saking cintanya warga kebon jati histeris dan kerubuti bang doel pingin salaman dan poto bareng #JakartaMenyala https://t.co/cSryNHFHVI","1847539603856593233","https://pbs.twimg.com/ext_tw_video_thumb/1847538884806397953/pu/img/594cgYb4JHQOBB1m.jpg","","in","Indonesia 🇮🇩","0","0","4","https://x.com/Jr_Kawe19/status/1847539603856593233","1500778796273733637","Jr_Kawe19"
"1847538871829221573","Sat Oct 19 07:22:47 +0000 2024","5","*Ucapan Selamat Ulang Tahun Pak Prabowo dari Mas Pram* Calon Gubernur Jakarta Pramono Anung menyampaikan ucapan selamat ulang tahun kepada Presiden terpilih Prabowo Subianto. #JakartaMenyala #PrakarUntukJakarta @pramonoanung https://t.co/XJ5IjJ7bFK","1847538871829221573","https://pbs.twimg.com/ext_tw_video_thumb/1847538852686381056/pu/img/TrTFsfBFbRDyA30N.jpg","","in","Pontianak, Indonesia","0","0","4","https://x.com/Sukapuring/status/1847538871829221573","2400850110","Sukapuring"
"1847538175104995771","Sat Oct 19 07:20:01 +0000 2024","6","Calon Gubernur Daerah Khusus Jakarta Pramono Anung mengucapkan selamat ulang tahun kepada pak Prabowo. Semoga sehat selalu. Mas Pramono - Bang Rano #JakartaMenyala #PrakarUntukJakarta ____ HebohBanget Hercules Gopay Agatha Christie Indah G Anies Skandal https://t.co/ShmcIOP9vi","1847538175104995771","https://pbs.twimg.com/media/GaPGLcnbAAA-jy4.jpg","","in","Jakarta Selatan, DKI Jakarta","2","2","3","https://x.com/Eil_Thia/status/1847538175104995771","1155017139671031809","Eil_Thia"
"1847537375586730478","Sat Oct 19 07:16:50 +0000 2024","7","ini keren kubu lawan panas dingin waga nyanyikan rano gubernur gue ketika menyambut bang doel di kebon jati #jakartamenyala https://t.co/mbnmM05aK1","1847537375586730478","https://pbs.twimg.com/ext_tw_video_thumb/1847536015336177664/pu/img/j7pozvDipLQqDOCr.jpg","","in","Indonesia 🇮🇩","0","0","5","https://x.com/Jr_Kawe19/status/1847537375586730478","1500778796273733637","Jr_Kawe19"
"1847536902733172867","Sat Oct 19 07:14:57 +0000 2024","0"," Ya ini kampung saya kelahiran saya. Semua pemimpin bagus tapi saya enggak mau kampung saya ada transferan dari luar kata Abdul Ghoni disambut tepuk tangan meriah jajarannya. Aye mah ngikut FoRKABI dukung keras #pramdoelmenang #JakartaMenyala https://t.co/ao8dY30gax","1847536902733172867","","","in","","0","0","0","https://x.com/Attaraharja/status/1847536902733172867","1299693477203042304","Attaraharja"
"1847536095149670414","Sat Oct 19 07:11:45 +0000 2024","6","Siapapun boleh Ikut ya ini politik riang gembira. Alhamdulillah #HebohBanget politikus Nasdem hadiri kampanye Mas Pramono - Bang Rano #JakartaMenyala #PrakarUntukJakarta _____ Hercules Gopay Agatha Christie Indah GAnies https://t.co/2te07pIMVT","1847536095149670414","https://pbs.twimg.com/ext_tw_video_thumb/1847535979797893125/pu/img/INHXmoxsX5yPJslD.jpg","","in","Jakarta Selatan, DKI Jakarta","6","1","3","https://x.com/Eil_Thia/status/1847536095149670414","1155017139671031809","Eil_Thia"
"1847535774352494897","Sat Oct 19 07:10:28 +0000 2024","8","Sekretaris Kabinet (Seskab) 2019-2024 Pramono Anung meraih penghargaan detikcom Awards 2024. Dia menjadi tokoh pemimpin kolaboratif. Penghargaan detikcom Awards 2024 digelar di The Westin Jakarta Kamis (17/10/2024). #JakartaMenyala #PrakarUntukJakarta @pramonoanung https://t.co/PImswBFw26","1847535774352494897","https://pbs.twimg.com/ext_tw_video_thumb/1847535754865713152/pu/img/iZAxYwZnkwz5HXVD.jpg","","in","Pontianak, Indonesia","0","0","7","https://x.com/Sukapuring/status/1847535774352494897","2400850110","Sukapuring"
"1847472224229609678","Sat Oct 19 07:08:15 +0000 2024","1","@King_PWS_ @pramonoanung Bener banget Sabar yaa...... tinggal sebulan lebih dikit aja lagi #JakartaMenyala","1847535213280448586","","King_PWS_","in","Andalas ","0","0","1","https://x.com/DioR3born/status/1847535213280448586","1375383266425888777","DioR3born"
"1847535196511621402","Sat Oct 19 07:08:11 +0000 2024","0","Nah bener ini kalau bang Doel sebagai putra daerah sudah terbukti mengangkat harkat dan martabat warga Betawi ngapa kudu pilih pemimpin transferan dari luar? #JakartaMenyala #PrakarUntukJakarta https://t.co/4EV8TWXHq0","1847535196511621402","","","in","","0","0","0","https://x.com/abizaiden/status/1847535196511621402","1299377838462652416","abizaiden"
"1847535094782992386","Sat Oct 19 07:07:46 +0000 2024","0","Pilih Nomor 3 untuk Jakarta Menyala.... Pram Doel mas Pram bang Doel #JakartaMenyala #kagakribetdah #PramonoAnungRanoKarno https://t.co/kO6rcFRNty","1847535094782992386","https://pbs.twimg.com/ext_tw_video_thumb/1847534632570589184/pu/img/0hQBsKt2FWGyq0F2.jpg","","in","GPS error","0","0","0","https://x.com/MP_Memanggil/status/1847535094782992386","44688516","MP_Memanggil"
"1847534003529928749","Sat Oct 19 07:03:26 +0000 2024","0","Pramono Anung memastikan bakal membangun Sekolah Luar Biasa (SLB) di Jakarta Utara. Komitmen itu ia sampaikan setelah Upi Apriyani seorang ibu pemilik Rumah Quran khusus disabilitas di Jakarta Utara. Pram Doel mas Pram bang Doel #JakartaMenyala #kagakribetdah https://t.co/bChF1pr9Lr","1847534003529928749","https://pbs.twimg.com/media/GaPCWK9aMAE-JjR.jpg","","in","GPS error","0","0","0","https://x.com/MP_Memanggil/status/1847534003529928749","44688516","MP_Memanggil"
"1847533432118923483","Sat Oct 19 07:01:10 +0000 2024","1","Mas Pram lagi nengokin warga Jakarta belanja masalah biar bisa dikelarin pas jadi Gubernur nanti. Yuk enyak babeh jangan lupa pilihnya Pram-Rano no. 3 buat Jakarta Menyala! #JakartaMenyala #PramRano #DoelAnakBetawi #Pilkada2024 #PilgubJakarta #Persija #Jakmania https://t.co/nUm0ZdvjjX","1847533432118923483","https://pbs.twimg.com/media/GaPB3ClakAADn6h.jpg","","in","","0","0","0","https://x.com/fahrialfariz_12/status/1847533432118923483","1526980312416518144","fahrialfariz_12"
"1847533428553765356","Sat Oct 19 07:01:09 +0000 2024","0","Kalau ada putra daerah spt bang Doel Rano yg sudah terbukti mengangkat budaya Betawi ngapain pilih pemimpin transferan dari luar?? Setuju banget wa ma FORKABI #pramdoelmenang #JakartaMenyala https://t.co/K66RAcpAgc","1847533428553765356","","","in","","0","0","0","https://x.com/Rosmaliaagata/status/1847533428553765356","1150806916496420864","Rosmaliaagata"
"1847533391048274182","Sat Oct 19 07:01:00 +0000 2024","0","Pramono - Rano sepakat budaya Betawi harus diperkuat apalagi sebentar lagi Jakarta kehilangan status sebagai ibu kota negara. Pengembangan budaya itu tdk hanya meliputi seni tapi juga pendidikan &amp; kuliner. Pram Doel mas Pram bang Doel #JakartaMenyala #kagakribetdah https://t.co/rq5mjsE9EL","1847533391048274182","https://pbs.twimg.com/media/GaPBw4JbUAM7IBp.jpg","","in","GPS error","0","0","0","https://x.com/MP_Memanggil/status/1847533391048274182","44688516","MP_Memanggil"
"1847533375973994829","Sat Oct 19 07:00:56 +0000 2024","1","Slank aja dukung Pram-Rano buat beresin masalah lingkungan di Jakarta. #JakartaMenyala #PramRano #DoelAnakBetawi #Pilkada2024 #PilgubJakarta #Persija #Jakmania https://t.co/RG0AafZuIP","1847533375973994829","https://pbs.twimg.com/ext_tw_video_thumb/1847533307820703744/pu/img/g9GaCVj7vetZoCCn.jpg","","in","","0","0","0","https://x.com/fahrialfariz_12/status/1847533375973994829","1526980312416518144","fahrialfariz_12"
"1847526320512913439","Sat Oct 19 06:32:54 +0000 2024","0","Benyamin S Award memiliki visi besar dalam membangun kota yang bersih nyaman indah dan sejahtera bagi seluruh warganya. #JakartaMenyala ya kudu dukung mas Pram-bang Doel Rano dunk jangan lupa yeee... Nomer 03 #pramdoelmenang https://t.co/L8Gd94pAvr","1847526320512913439","","","in","","0","0","0","https://x.com/Rosmaliaagata/status/1847526320512913439","1150806916496420864","Rosmaliaagata"
